candidate_id,status,evidence_level,source_kind,title,authors,year,venue,doi,url,arxiv_id,topics,abstract_available,abstract_summary,relevance_to_corpus,limitations,audit_ids,source_files,raw_reference
Scd168834fb,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups,,2018,,,,,geometry_symmetry;ood_generalization,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the geometric side of the corpus: invariances, equivariances, group actions, manifolds, and latent structure. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0124,.;/;_;a;c;d;e;i;k;m;n;p;r;s;u;v;w,"Kondor, R. and Trivedi, S. On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups. ICML (2018)."
S2fa52d64e5,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,On the Identifiability of Causal Abstractions Sense of agency / self-other attribution:,,,,,,,causal_representation;agency_viability,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0091,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,On the Identifiability of Causal Abstractions Sense of agency / self-other attribution:
Sa6896ccba4,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Online k-means / vector quantization,,,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: online clustering and vector quantization. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0052,.;/;_;a;c;d;e;i;l;m;n;o;p;r;s;t;v,Online k-means / vector quantization
S5815718744,resolved_with_abstract,abstract_read,arxiv,OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments,Tianbao Xie; Danyang Zhang; Jixuan Chen; Xiaochuan Li; Siheng Zhao; Ruisheng Cao; Toh Jing Hua; Zhoujun Cheng; Dongchan Shin; Fangyu Lei; Yitao Liu; Yiheng Xu; Shuyan Zhou; Silvio Savarese; Caiming Xiong; Victor Zhong; Tao Yu,2024,arXiv,,http://arxiv.org/abs/2404.07972v2,2404.07972,causal_representation;agency_viability;uncertainty_inquiry;ood_generalization,True,"To address this issue, we introduce OSWorld, the first-of-its-kind scalable, real computer environment for multimodal agents, supporting task setup, execution-based evaluation, and interactive learning across various operating systems such as Ubuntu, Windows, and macOS.","Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0153,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Xie, Tianbao and Zhang, Danyang and Chen, Jixuan and Li, Xiaochuan and Zhao, Siheng and Cao, Ruisheng and Hua, Toh and Cheng, Zhoujun and Shin, Dongchan and Lei, Fangyu and others (). OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments. arXiv preprint arXiv:2404.07972"
S5129592121,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Outrageously large neural networks: the sparsely-gated mixture-of-experts layer,,2017,,,,,world_models,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Shazeer, N., Mirhoseini, A., Maziarz, K., Davis, A., Le, Q. V., Hinton, G., & Dean, J. (2017). Outrageously large neural networks: the sparsely-gated mixture-of-experts layer. International Conference on Learning Representations."
Sccc586ece7,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Pearl mediation analysis,,,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: causal mediation and intervention calculus. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0050,.;/;_;a;c;d;e;i;l;m;n;o;p;r;s;t;v,Pearl mediation analysis
S2e5ed8d640,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Per the program's framing literature stack (cited tight, 12-16 per paper)",,,,,,,uncertainty_inquiry,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0082,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,"Per the program's framing literature stack (cited tight, 12-16 per paper). Calibrated active learning (closest external framing):"
S6b1541e21d,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Phenomenology and the Cognitive Sciences, 4(4), 429-452",,,,,,,meaning_mind,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the philosophical/neurobiological bridge from signal processing to meaning, relevance, attention, and organism-relative worlds.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Phenomenology and the Cognitive Sciences, 4(4), 429-452."
S6d7f7343cf,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Predictive Processing Model of Perception and Action for Self-Other Distinction Homeostatic active inference + enactive adaptivity:,,,,,,,agency_viability,False,Resolved as a foundational topic rather than a single metadata record: active inference and precision/value-of-information framing. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0093,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,Predictive Processing Model of Perception and Action for Self-Other Distinction Homeostatic active inference + enactive adaptivity:
S41f4bff29f,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Problems of monetary management: the U,,1975,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: measurement collapse under optimization pressure. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Goodhart, C. (1975). Problems of monetary management: the U.K. experience. Papers in Monetary Economics. Reserve Bank of Australia."
Saf85a7ace6,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Quantifying Epistemic Uncertainty in Deep Learning BALD / information gain / active inference epistemic value:,,,,,,,uncertainty_inquiry,False,Resolved as a foundational topic rather than a single metadata record: active inference and precision/value-of-information framing. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0086,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,Quantifying Epistemic Uncertainty in Deep Learning BALD / information gain / active inference epistemic value:
S6ae0b0cf55,resolved_with_abstract,abstract_read,arxiv,ReAct: Synergizing Reasoning and Acting in Language Models,Shunyu Yao; Jeffrey Zhao; Dian Yu; Nan Du; Izhak Shafran; Karthik Narasimhan; Yuan Cao,2022,arXiv,,http://arxiv.org/abs/2210.03629v3,2210.03629,uncertainty_inquiry;world_models,True,"While large language models (LLMs) have demonstrated impressive capabilities across tasks in language understanding and interactive decision making, their abilities for reasoning (e.g. We apply our approach, named ReAct, to a diverse set of language and decision making tasks and demonstrate its effectiveness over state-of-the-art baselines, as well as improved human interpretability and trustworthiness over methods without reasoning or acting components.","Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0145,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Yao, Shunyu and Zhao, Jeffrey and Yu, Dian and Du, Nan and Shafran, Izhak and Narasimhan, Karthik and Cao, Yuan (). ReAct: Synergizing Reasoning and Acting in Language Models. International Conference on Learning Representations"
S1de961dd50,resolved_with_abstract,abstract_read,arxiv,Reflexion: Language Agents with Verbal Reinforcement Learning,Noah Shinn; Federico Cassano; Edward Berman; Ashwin Gopinath; Karthik Narasimhan; Shunyu Yao,2023,arXiv,,http://arxiv.org/abs/2303.11366v4,2303.11366,agency_viability;uncertainty_inquiry,True,"We propose Reflexion, a novel framework to reinforce language agents not by updating weights, but instead through linguistic feedback.","Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0146,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Shinn, Noah and Cassano, Federico and Berman, Edward and Gopinath, Ashwin and Narasimhan, Karthik and Yao, Shunyu (). Reflexion: Language Agents with Verbal Reinforcement Learning. Advances in Neural Information Processing Systems"
S69b731796f,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Refractory periods in neural firing: temporary suppression after activation,,,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: post-activation suppression in neural systems. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0041,.;/;_;a;b;d;e;g;h;i;m;n;o;p;r;s;t;u,Refractory periods in neural firing: temporary suppression after activation
S52e67c0f31,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Refractory periods in spiking neurons: temporary action threshold elevation post-firing,,,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: post-activation suppression in neural systems. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0031,.;/;_;a;b;d;e;g;h;i;m;n;p;r;s;t;u,Refractory periods in spiking neurons: temporary action threshold elevation post-firing
S81724e2b04,resolved_with_abstract,abstract_read,arxiv,Representation Learning of Geometric Trees,Zheng Zhang; Allen Zhang; Ruth Nelson; Giorgio Ascoli; Liang Zhao,2024,arXiv,,http://arxiv.org/abs/2408.08799v1,2408.08799,geometry_symmetry;ood_generalization;world_models,True,"To address this, we introduce a new representation learning framework tailored for geometric trees.","Grounds the geometric side of the corpus: invariances, equivariances, group actions, manifolds, and latent structure. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0015,.;/;_;a;c;d;e;m;n;o;p;r;s;t;x;y,"Zhang, J., Meng, F., & Deng, C. (2024). Representation Learning of Geometric Trees. arXiv:2408.08799."
S1a878a46cb,resolved_with_abstract,abstract_read,arxiv,Neural Language of Thought Models,Yi-Fu Wu; Minseung Lee; Sungjin Ahn,2024,arXiv,10.1037/xge0001890,http://arxiv.org/abs/2402.01203v2,2402.01203,geometry_symmetry;ood_generalization;meaning_mind;world_models,True,"In this work, we introduce the Neural Language of Thought Model (NLoTM), a novel approach for unsupervised learning of LoTH-inspired representation and generation.","Grounds the geometric side of the corpus: invariances, equivariances, group actions, manifolds, and latent structure. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer. Grounds the philosophical/neurobiological bridge from signal processing to meaning, relevance, attention, and organism-relative worlds.",Abstract metadata was available; full text was not automatically read in this pass.,R0111,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;t;u;v,"Revencu, B., Pajot, M., & Dehaene, S. (2026). Representations of geometric shapes have syntactic structure. Journal of Experimental Psychology: General, 155(4), 1081-1102. https://doi.org/10.1037/xge0001890 Wu, Y.-F., Lee, M., & Ahn, S. (2024). Neural Language of Thought Models. arXiv:2402.01203."
S276b43e362,resolved_with_abstract,abstract_read,arxiv,Why LLMs Fail at Causal Discovery and How Interventional Agents Escape,Amartya Roy; Sonali Parbhoo,2026,arXiv,10.1037/xge0001890,http://arxiv.org/abs/2605.27567v1,2605.27567,causal_representation;agency_viability;uncertainty_inquiry;geometry_symmetry;world_models,True,"Recent benchmarks show that even fine-tuned models plateau on simple causal graphs and degrade as complexity grows, but why they fail has not been established. We propose Agentic Causal Bayesian Optimization (A-CBO), wherein a frozen language model serves as an interventional oracle answering targeted queries about intervention effects, while an external Bayesian loop concentrates beliefs over candidate graphs in logarithmically many rounds.","Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0015,.;/;_;a;c;d;e;m;n;o;p;r;s;t;x;y,"Revencu, B., Pajot, M., & Dehaene, S. (2026). Representations of geometric shapes have syntactic structure. Journal of Experimental Psychology: General, 155(4), 1081-1102. https://doi.org/10.1037/xge0001890 Roy, A., & Parbhoo, S. (2026). Why LLMs fail at causal discovery and how interventional agents escape. arXiv:2605.27567."
S1508b0c1de,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Sein und Zeit (Being and Time),,1927,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: being-in-the-world and practical involvement. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Heidegger, M. (1927). Sein und Zeit (Being and Time). Niemeyer."
S512ba02392,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Sense of agency under environmental drift: literature on agency maintenance through changing sensorimotor contingencies,,,,,,,agency_viability,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0076,.;/;_;a;b;d;e;g;i;l;m;n;o;p;r;s;t;u;v,Sense of agency under environmental drift: literature on agency maintenance through changing sensorimotor contingencies
S312f10b4da,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Sense of agency: Comparator model literature; Predictive Processing Model for Self-Other Distinction,,,,,,,agency_viability,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0108,.;/;_;a;b;c;d;e;g;i;l;m;n;o;p;r;s;t;v;z,Sense of agency: Comparator model literature; Predictive Processing Model for Self-Other Distinction.
Sd1e7d7da2d,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,Sharp Minima Can Generalize for Deep Nets,,2017,,,,,general_foundation,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0119,.;/;_;a;c;d;e;i;k;m;n;p;r;s;u;v;w,"Dinh, L., Pascanu, R., Bengio, S., and Bengio, Y. Sharp Minima Can Generalize for Deep Nets. ICML (2017)."
Sb418f35a5e,resolved_with_abstract,abstract_read,arxiv,Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles,Balaji Lakshminarayanan; Alexander Pritzel; Charles Blundell,2016,arXiv,,http://arxiv.org/abs/1612.01474v3,1612.01474,uncertainty_inquiry;ood_generalization,True,"We propose an alternative to Bayesian NNs that is simple to implement, readily parallelizable, requires very little hyperparameter tuning, and yields high quality predictive uncertainty estimates. Through a series of experiments on classification and regression benchmarks, we demonstrate that our method produces well-calibrated uncertainty estimates which are as good or better than approximate Bayesian NNs.","Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer.",Abstract metadata was available; full text was not automatically read in this pass.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Simple and scalable predictive uncertainty estimation using deep ensembles. Advances in Neural Information Processing Systems, 30."
S7e6f3322fc,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Simulating homeostatic, allostatic and goal-directed forms of interoceptive control using Active Inference",,,,,,,agency_viability,False,Resolved as a foundational topic rather than a single metadata record: active inference and precision/value-of-information framing. Use as conceptual background and repair the exact bibliographic target before final publication.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0094,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;v;z,"Simulating homeostatic, allostatic and goal-directed forms of interoceptive control using Active Inference"
Scc19e5f088,resolved_with_abstract,abstract_read,arxiv,Structuring Open-Ended NAS: Semi-Automated Design Knowledge Structuring with LLMs for Efficient Neural Architecture Search,Yuiko Sakuma; Masakazu Yoshimura; Marcel Gröpl; Zitang Sun; Junji Otsuka; Atsushi Irie; Takeshi Ohashi,2026,arXiv,,http://arxiv.org/abs/2605.19247v1,2605.19247,uncertainty_inquiry,True,"To address these issues, we propose to semi-automatically structure model design knowledge to guide the search process. To efficiently explore this vast space, we introduce FairNAD, using a multi-type mutation that enables broad exploration through mutation with fair idea sampling, Pareto-aware mutation, LLM-driven iterative mutation, and a fine-grained feedback loop.","Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0111,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;t;u;v,"Zhang, S. et al. (2026). Structuring Open-Ended NAS: Semi-Automated Design Knowledge Structuring with LLMs for Efficient Neural Architecture Search. arXiv:2605.19247."
S83d3d6303f,resolved_with_abstract,abstract_read,arxiv,SWE-bench: Can Language Models Resolve Real-World GitHub Issues?,Carlos E. Jimenez; John Yang; Alexander Wettig; Shunyu Yao; Kexin Pei; Ofir Press; Karthik Narasimhan,2023,arXiv,,http://arxiv.org/abs/2310.06770v3,2310.06770,world_models,True,"We find real-world software engineering to be a rich, sustainable, and challenging testbed for evaluating the next generation of language models. To this end, we introduce SWE-bench, an evaluation framework consisting of $2,294$ software engineering problems drawn from real GitHub issues and corresponding pull requests across $12$ popular Python repositories.","Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0155,.;/;0;2;6;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Jimenez, Carlos E. and Yang, John and Wettig, Alexander and Yao, Shunyu and Pei, Kexin and Press, Ofir and Narasimhan, Karthik (). SWE-bench: Can Language Models Resolve Real-World GitHub Issues?. International Conference on Learning Representations"
S8160897679,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"Synthese, 201(75).",,,,,,,general_foundation,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Synthese, 201(75)."
S3901111826,resolved_with_abstract,abstract_read,semantic_scholar,Technological Approach to Mind Everywhere: An Experimentally-Grounded Framework for Understanding Diverse Bodies and Minds,Michael Levin,2021,Frontiers in Systems Neuroscience,10.3389/fnsys.2022.768201,https://www.semanticscholar.org/paper/253c705ac587cb025a70c3b1093afe1f5126bcad,,agency_viability;geometry_symmetry;meaning_mind,True,"In this Perspective, I introduce TAME-Technological Approach to Mind Everywhere-a framework for understanding and manipulating cognition in unconventional substrates.","Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling. Grounds the geometric side of the corpus: invariances, equivariances, group actions, manifolds, and latent structure. Grounds the philosophical/neurobiological bridge from signal processing to meaning, relevance, attention, and organism-relative worlds.",Abstract metadata was available; full text was not automatically read in this pass.,R0018;R0024;R0059;R0098;R0139,.;/;;;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;v;w;y;z,"Levin, M. (2022). Technological Approach to Mind Everywhere: An experimentally-grounded framework for understanding diverse bodies and minds. Frontiers in Systems Neuroscience."
S6c700ea551,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"The contrast loss leverages paired observations under high-hazard vs low-hazard history to directly supervise the mediated component, with anti-cheat controls (shuffled pairs, wrong-history contrast) ensuring the result is not generic regularization",,,,,,,causal_representation;agency_viability,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0058,.;/;_;a;c;d;e;g;i;l;m;n;o;p;r;s;t;v,"Online clustering / vector quantization (for learned buckets): how to discover discrete abstractions over continuous state. Honest framing: > Paper 24 tests whether the three-head architecture's mediated/exogenous decomposition - partially identified in Paper 23B - becomes fully identifiable through explicit interventional contrast. The contrast loss leverages paired observations under high-hazard vs low-hazard history to directly supervise the mediated component, with anti-cheat controls (shuffled pairs, wrong-history contrast) ensuring the result is not generic regularization. The maintained-boundary mechanism from Paper 23B is frozen as backbone; only the world-decomposition supervision varies."
Sb1120a0860,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,The Ecological Approach to Visual Perception,,1979,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: ecological perception and affordances. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Gibson, J. J. (1979). The Ecological Approach to Visual Perception. Houghton Mifflin."
S1f099d8a22,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,"The free-energy principle: a unified brain theory? Nature Reviews Neuroscience, 11(2), 127-138",,2010,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: free-energy principle and active inference. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Friston, K. (2010). The free-energy principle: a unified brain theory? Nature Reviews Neuroscience, 11(2), 127-138."
Sd473132d35,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,The Metric Stack of Concern: From Viability Prediction to Maintained Self/World Boundaries in Minimal Agents,,2026,,,,,agency_viability,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds the corpus's view of agents as bounded systems that preserve viability through regulation, control, and adaptive coupling.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0015;R0111,.;/;_;a;b;c;d;e;i;l;m;n;o;p;r;s;t;u;v;x;y,"Brown, J. (2026). The Metric Stack of Concern: From Viability Prediction to Maintained Self/World Boundaries in Minimal Agents."
S387c8c514c,unresolved_external_reference,topic_inferred_from_citation_fragment,manual_topic_seed,The Minimum Description Length Principle,,2007,,,,,description_length,False,No reliable external metadata/abstract was recovered automatically. Keep this row in the running bibliography-repair queue.,"Grounds simplicity, compression, and inductive-bias interpretations of generalization.",Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0135,.;/;_;a;c;d;e;i;k;m;n;p;r;s;u;v;w,"Grunwald, P. D. The Minimum Description Length Principle. MIT Press (2007)."
Sac5208e823,manual_foundational_reference,topic_inferred_from_citation_fragment,manual_topic_seed,The Phenomenon of Life: Toward a Philosophical Biology,,1966,,,,,general_foundation,False,Resolved as a foundational topic rather than a single metadata record: organism-centered value and biological normativity. Use as conceptual background and repair the exact bibliographic target before final publication.,Provides background literature context; its exact role needs manual section-level placement.,Requires manual bibliographic resolution before it can support a strong literature-review claim.,R0059,.;/;_;a;c;d;e;h;i;k;m;n;p;r;s;t;y,"Jonas, H. (1966). The Phenomenon of Life: Toward a Philosophical Biology."
S39f729145e,resolved_with_abstract,abstract_read,arxiv,Toolformer: Language Models Can Teach Themselves to Use Tools,Timo Schick; Jane Dwivedi-Yu; Roberto Dessì; Roberta Raileanu; Maria Lomeli; Luke Zettlemoyer; Nicola Cancedda; Thomas Scialom,2023,arXiv,,http://arxiv.org/abs/2302.04761v1,2302.04761,uncertainty_inquiry,True,"In this paper, we show that LMs can teach themselves to use external tools via simple APIs and achieve the best of both worlds. We introduce Toolformer, a model trained to decide which APIs to call, when to call them, what arguments to pass, and how to best incorporate the results into future token prediction.","Grounds probe-value, reengagement, and inquiry claims in epistemic uncertainty, expected information gain, and active sampling.",Abstract metadata was available; full text was not automatically read in this pass.,R0150;R0173,.;/;0;2;6;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Schick, Timo and Dwivedi-Yu, Jane and Dessi, Roberto and Raileanu, Roberta and Lomeli, Maria and Hambro, Eric and Zettlemoyer, Luke and Cancedda, Nicola and Scialom, Thomas (). Toolformer: Language Models Can Teach Themselves to Use Tools. Advances in Neural Information Processing Systems"
S69e3aecee8,resolved_with_abstract,abstract_read,openalex,Toward Causal Representation Learning,Bernhard Schölkopf; Francesco Locatello; Stefan Bauer; Nan Rosemary Ke; Nal Kalchbrenner; Anirudh Goyal; Yoshua Bengio,2021,Proceedings of the IEEE,https://doi.org/10.1109/jproc.2021.3058954,https://openalex.org/W3135588948,,causal_representation;ood_generalization;world_models,True,"Finally, we delineate some implications of causality for machine learning and propose key research areas at the intersection of both communities.","Grounds claims that intervention, factorization, and object-level mechanisms are needed for representations to support counterfactual generalization. Grounds warnings about shortcut solutions, underspecification, and failures of in-distribution success to imply robust transfer. Grounds the world-model and latent-state framing used across intervention, planning, and causal representation papers.",Abstract metadata was available; full text was not automatically read in this pass.,R0015;R0059;R0168,.;/;0;2;6;_;a;b;c;d;e;f;g;h;i;k;l;m;n;o;p;r;s;t;u;x;y,"Scholkopf, B., Locatello, F., Bauer, S., Ke, N. R., Kalchbrenner, N., Goyal, A., & Bengio, Y. (2021). Toward causal representation learning. Proceedings of the IEEE, 109(5), 612-634."
